ID,Answer,Question,label,is_train,product_name,product_url,rank,product_id,Question_clean,Answer_clean
prod_0005_rev_01,"micellar water pigeon nya smpai dengan selamat, packing lumayan aman, gak ada yg tumpah, bocor atau pun rusak, aku suka micellar water nya dari pigeon ini soal nya kemasan nya lucu, mungil, pas dibawa kemana2 😘
thanks admin 🥰🥰🥰",Apakah kemasan micellar water Pigeon ini lucu dan praktis untuk dibawa bepergian?,1,1,❤ BELIA ❤ PIGEON TEENS Bright Heroes Micellar Water 100ml | Micellar Water Pembersih Wajah Double Cleansing | Skincare Infused,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-PIGEON-TEENS-Bright-Heroes-Micellar-Water-100ml-Micellar-Water-Pembersih-Wajah-Double-Cleansing-Skincare-Infused-i.48382819.26859420530?extraParams=%7B%22display_model_id%22%3A256481987728%2C%22model_selection_logic%22%3A2%7D,1,prod_0005,apakah kemasan micellar water pigeon ini lucu dan praktis untuk dibawa bepergian,micellar water pigeon nya smpai dengan selamat packing lumayan aman tidak ada yang tumpah bocor atau pun rusak aku suka micellar water nya dari pigeon ini soal nya kemasan nya lucu mungil pas dibawa kemana2 thanks admin
prod_0005_rev_02,"Barang bagus, kemasan rapi, di balut bubble saat pengiriman, sehingga selamat sampai rumah diterima dengan baik tanpa bocor, pengiriman cepat, dapat harga diskon, Terima kasih seller semoga makin jaya tokonya aamiin",Apakah kemasan micellar water Pigeon ini lucu dan praktis untuk dibawa bepergian?,0,1,❤ BELIA ❤ PIGEON TEENS Bright Heroes Micellar Water 100ml | Micellar Water Pembersih Wajah Double Cleansing | Skincare Infused,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-PIGEON-TEENS-Bright-Heroes-Micellar-Water-100ml-Micellar-Water-Pembersih-Wajah-Double-Cleansing-Skincare-Infused-i.48382819.26859420530?extraParams=%7B%22display_model_id%22%3A256481987728%2C%22model_selection_logic%22%3A2%7D,4,prod_0005,apakah kemasan micellar water pigeon ini lucu dan praktis untuk dibawa bepergian,barang bagus kemasan rapi di balut bubble saat pengiriman sehingga selamat sampai rumah diterima dengan baik tanpa bocor pengiriman cepat dapat harga diskon terima kasih seller semoga makin jaya tokonya aamiin
prod_0005_rev_03,Pengiriman super cepat. Area surabaya sehari sampe. Packing aman karena di lengkapi buble wrap. Barang datang lengkap dan tanpa cacat. Barang juga aman dan di jamin bagus.  Puas banget belanja dsini,Apakah kemasan micellar water Pigeon ini lucu dan praktis untuk dibawa bepergian?,0,1,❤ BELIA ❤ PIGEON TEENS Bright Heroes Micellar Water 100ml | Micellar Water Pembersih Wajah Double Cleansing | Skincare Infused,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-PIGEON-TEENS-Bright-Heroes-Micellar-Water-100ml-Micellar-Water-Pembersih-Wajah-Double-Cleansing-Skincare-Infused-i.48382819.26859420530?extraParams=%7B%22display_model_id%22%3A256481987728%2C%22model_selection_logic%22%3A2%7D,5,prod_0005,apakah kemasan micellar water pigeon ini lucu dan praktis untuk dibawa bepergian,pengiriman super cepat area surabaya sehari sampe packing aman karena di lengkapi buble wrap barang datang lengkap dan tanpa cacat barang juga aman dan di jamin bagus puas banget belanja dsini
prod_0005_rev_04,"buaguss poll lucuu kecil ehhehe adaa pump nyaa jugaa kurir nyaa baikk ramah pengiriman jugaa cepett amanahh jugaa udahh langganan disinii emangg thee bestt,masii segell jugaaa yaaa temann""",Apakah kemasan micellar water Pigeon ini lucu dan praktis untuk dibawa bepergian?,1,1,❤ BELIA ❤ PIGEON TEENS Bright Heroes Micellar Water 100ml | Micellar Water Pembersih Wajah Double Cleansing | Skincare Infused,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-PIGEON-TEENS-Bright-Heroes-Micellar-Water-100ml-Micellar-Water-Pembersih-Wajah-Double-Cleansing-Skincare-Infused-i.48382819.26859420530?extraParams=%7B%22display_model_id%22%3A256481987728%2C%22model_selection_logic%22%3A2%7D,2,prod_0005,apakah kemasan micellar water pigeon ini lucu dan praktis untuk dibawa bepergian,buaguss poll lucuu kecil ehhehe adaa pump nyaa jugaa kurir nyaa baikk ramah pengiriman jugaa cepett amanahh jugaa udahh langganan disinii emangg thee besttmasii segell jugaaa yaaa temann
prod_0005_rev_05,"suka banget belanja disini, packing rapi, diskonnya juga oke..
harga terjangkau dan bisa dijual lagi, Semoga makin banyak lagi promonya..😁😃 good job seller..👍",Apakah kemasan micellar water Pigeon ini lucu dan praktis untuk dibawa bepergian?,0,1,❤ BELIA ❤ PIGEON TEENS Bright Heroes Micellar Water 100ml | Micellar Water Pembersih Wajah Double Cleansing | Skincare Infused,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-PIGEON-TEENS-Bright-Heroes-Micellar-Water-100ml-Micellar-Water-Pembersih-Wajah-Double-Cleansing-Skincare-Infused-i.48382819.26859420530?extraParams=%7B%22display_model_id%22%3A256481987728%2C%22model_selection_logic%22%3A2%7D,6,prod_0005,apakah kemasan micellar water pigeon ini lucu dan praktis untuk dibawa bepergian,suka banget belanja disini packing rapi diskonnya juga oke harga terjangkau dan bisa dijual lagi semoga makin banyak lagi promonya good job seller
prod_0005_rev_06,"Udh berkali - kali order di toko ini. Selalu sesuai pesanan , pengemasan & pengiriman cepat. Seller amanah, makasih seller..
Semoga makin lancar usahanya 🤲",Apakah kemasan micellar water Pigeon ini lucu dan praktis untuk dibawa bepergian?,0,1,❤ BELIA ❤ PIGEON TEENS Bright Heroes Micellar Water 100ml | Micellar Water Pembersih Wajah Double Cleansing | Skincare Infused,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-PIGEON-TEENS-Bright-Heroes-Micellar-Water-100ml-Micellar-Water-Pembersih-Wajah-Double-Cleansing-Skincare-Infused-i.48382819.26859420530?extraParams=%7B%22display_model_id%22%3A256481987728%2C%22model_selection_logic%22%3A2%7D,7,prod_0005,apakah kemasan micellar water pigeon ini lucu dan praktis untuk dibawa bepergian,sudah berkali kali order di toko ini selalu sesuai pesanan pengemasan pengiriman cepat seller amanah terima kasih seller semoga makin lancar usahanya
prod_0005_rev_07,"Terima kasih kak... Sampai dengan selamat.. Selalu percaya dengan produknua pigeon, pilihan teraman untuk kulit sensitif saya... Alhamdulillah",Apakah kemasan micellar water Pigeon ini lucu dan praktis untuk dibawa bepergian?,0,1,❤ BELIA ❤ PIGEON TEENS Bright Heroes Micellar Water 100ml | Micellar Water Pembersih Wajah Double Cleansing | Skincare Infused,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-PIGEON-TEENS-Bright-Heroes-Micellar-Water-100ml-Micellar-Water-Pembersih-Wajah-Double-Cleansing-Skincare-Infused-i.48382819.26859420530?extraParams=%7B%22display_model_id%22%3A256481987728%2C%22model_selection_logic%22%3A2%7D,8,prod_0005,apakah kemasan micellar water pigeon ini lucu dan praktis untuk dibawa bepergian,terima kasih kakak sampai dengan selamat selalu percaya dengan produknua pigeon pilihan teraman untuk kulit sensitif saya alhamdulillah
prod_0005_rev_08,"Barang baik, masa kadaluarsa masih 2027, pasti udah habis duluan sebelum kadaluarsa, pump nya juga membantu banget",Apakah kemasan micellar water Pigeon ini lucu dan praktis untuk dibawa bepergian?,0,1,❤ BELIA ❤ PIGEON TEENS Bright Heroes Micellar Water 100ml | Micellar Water Pembersih Wajah Double Cleansing | Skincare Infused,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-PIGEON-TEENS-Bright-Heroes-Micellar-Water-100ml-Micellar-Water-Pembersih-Wajah-Double-Cleansing-Skincare-Infused-i.48382819.26859420530?extraParams=%7B%22display_model_id%22%3A256481987728%2C%22model_selection_logic%22%3A2%7D,3,prod_0005,apakah kemasan micellar water pigeon ini lucu dan praktis untuk dibawa bepergian,barang baik masa kadaluarsa masih 2027 pasti udah habis duluan sebelum kadaluarsa pump nya juga membantu banget
prod_0005_rev_09,"Paket sudah sampai, sesuai orderan, original, exp date masih lama, harga terjangkau, next order yg lainnya lagi",Apakah kemasan micellar water Pigeon ini lucu dan praktis untuk dibawa bepergian?,0,1,❤ BELIA ❤ PIGEON TEENS Bright Heroes Micellar Water 100ml | Micellar Water Pembersih Wajah Double Cleansing | Skincare Infused,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-PIGEON-TEENS-Bright-Heroes-Micellar-Water-100ml-Micellar-Water-Pembersih-Wajah-Double-Cleansing-Skincare-Infused-i.48382819.26859420530?extraParams=%7B%22display_model_id%22%3A256481987728%2C%22model_selection_logic%22%3A2%7D,9,prod_0005,apakah kemasan micellar water pigeon ini lucu dan praktis untuk dibawa bepergian,paket sudah sampai sesuai orderan original exp date masih lama harga terjangkau next order yang lainnya lagi
prod_0005_rev_10,"barang datang sesui pesanan,
barang di toko ini biasanya ori.
yg ini baru pertama coba

mudah2an anaknya cocok",Apakah kemasan micellar water Pigeon ini lucu dan praktis untuk dibawa bepergian?,0,1,❤ BELIA ❤ PIGEON TEENS Bright Heroes Micellar Water 100ml | Micellar Water Pembersih Wajah Double Cleansing | Skincare Infused,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-PIGEON-TEENS-Bright-Heroes-Micellar-Water-100ml-Micellar-Water-Pembersih-Wajah-Double-Cleansing-Skincare-Infused-i.48382819.26859420530?extraParams=%7B%22display_model_id%22%3A256481987728%2C%22model_selection_logic%22%3A2%7D,10,prod_0005,apakah kemasan micellar water pigeon ini lucu dan praktis untuk dibawa bepergian,barang datang sesui pesanan barang di toko ini biasanya original yang ini baru pertama coba mudah2an anaknya cocok
prod_0006_rev_01,"ini first time coba sunscreen hanasui yg varian colagen water,setelah aku coba apply menurut aku ini cocok banget buat type skin yg oily dan gk suka tipe produk yg lengket dan berminyak kaya aku, from me ini recomended banget dan juga harganya affordable untuk harga sunscreen uk 30ml",Apakah sunscreen Hanasui ini cocok untuk kulit berminyak?,1,1,❤ BELIA ❤ Hanasui Collagen Water Sunscreen SPF 30 | SPF 50 |30ml | Tabir Surya | Sunblok | BPOM,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-Hanasui-Collagen-Water-Sunscreen-SPF-30-SPF-50-30ml-Tabir-Surya-Sunblok-BPOM-i.48382819.16792556877?extraParams=%7B%22display_model_id%22%3A156595823034%2C%22model_selection_logic%22%3A3%7D,1,prod_0006,apakah sunscreen hanasui ini cocok untuk kulit berminyak,ini first time coba sunscreen hanasui yang varian colagen watersetelah aku coba apply menurut aku ini cocok banget buat type skin yang oily dan tidak suka tipe produk yang lengket dan berminyak kaya aku from me ini recomended banget dan juga harganya affordable untuk harga sunscreen uk 30ml
prod_0006_rev_02,"PERHATIAN!
Sangat rekomen beli ditoko ini, harganya murah, produk original, packingannya rapi dan aman, pengirimannnya pun cepat. Order kemarin malam eh kaget banget besoknya udah dateng tu paket, padahal luar kota. Keren banget gak pernah mengecewakan. Sukses selalu ya kak. Makasih",Apakah sunscreen Hanasui ini cocok untuk kulit berminyak?,0,1,❤ BELIA ❤ Hanasui Collagen Water Sunscreen SPF 30 | SPF 50 |30ml | Tabir Surya | Sunblok | BPOM,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-Hanasui-Collagen-Water-Sunscreen-SPF-30-SPF-50-30ml-Tabir-Surya-Sunblok-BPOM-i.48382819.16792556877?extraParams=%7B%22display_model_id%22%3A156595823034%2C%22model_selection_logic%22%3A3%7D,8,prod_0006,apakah sunscreen hanasui ini cocok untuk kulit berminyak,perhatian sangat rekomen beli ditoko ini harganya murah produk original packingannya rapi dan aman pengirimannnya pun cepat order kemarin malam eh kaget banget besoknya udah dateng tu paket padahal luar kota keren banget tidak pernah mengecewakan sukses selalu ya kakak terima kasih
prod_0006_rev_03,"Dlu sempat pake ss ini trs gnt pke o.m.g trnyta ke muka q mlah kyk brair sehabis d apply bawaanya ke muka kek berkeringat gt. Klo hanasui ini gak, mskpn collagen water tp lgsg menyerap k kulit 😭😭
Utk order ke belia udh sering bgt krn hrganya murah n pngrmn cpt",Apakah sunscreen Hanasui ini cocok untuk kulit berminyak?,1,1,❤ BELIA ❤ Hanasui Collagen Water Sunscreen SPF 30 | SPF 50 |30ml | Tabir Surya | Sunblok | BPOM,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-Hanasui-Collagen-Water-Sunscreen-SPF-30-SPF-50-30ml-Tabir-Surya-Sunblok-BPOM-i.48382819.16792556877?extraParams=%7B%22display_model_id%22%3A156595823034%2C%22model_selection_logic%22%3A3%7D,3,prod_0006,apakah sunscreen hanasui ini cocok untuk kulit berminyak,dlu sempat pake ss ini terus gnt pke omg trnyta ke muka q mlah kyk brair sehabis d apply bawaanya ke muka kek berkeringat gt kalau hanasui ini tidak mskpn collagen water tapi lgsg menyerap k kulit untuk order ke belia sudah sering banget karena hrganya murah n pngrmn cpt
prod_0006_rev_04,"Nyoba sunscreen ini kemaren dan alhamdulillah cocok ga bikin white case malah bikin glow habis pake, tapi aq ngrasa kadang habis pake sunscreen ini muncul komedo. Semoga aja ke depannya cocok trus.
Makasie seller.",Apakah sunscreen Hanasui ini cocok untuk kulit berminyak?,0,1,❤ BELIA ❤ Hanasui Collagen Water Sunscreen SPF 30 | SPF 50 |30ml | Tabir Surya | Sunblok | BPOM,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-Hanasui-Collagen-Water-Sunscreen-SPF-30-SPF-50-30ml-Tabir-Surya-Sunblok-BPOM-i.48382819.16792556877?extraParams=%7B%22display_model_id%22%3A156595823034%2C%22model_selection_logic%22%3A3%7D,6,prod_0006,apakah sunscreen hanasui ini cocok untuk kulit berminyak,nyoba sunscreen ini kemaren dan alhamdulillah cocok tidak bikin white case malah bikin glow habis pake tapi aq ngrasa kadang habis pake sunscreen ini muncul komedo semoga aja ke depannya cocok trus makasie seller
prod_0006_rev_05,"Semoga cocok d kulit aku, gak menyebabkan irotasi dan beruntusan, pertama kali coba produk ini semoga aja bisa langganan, pake yg lain udh lengket dan perih dimata, tp untuk hanasui ini gak perih n gak lengket ko",Apakah sunscreen Hanasui ini cocok untuk kulit berminyak?,0,1,❤ BELIA ❤ Hanasui Collagen Water Sunscreen SPF 30 | SPF 50 |30ml | Tabir Surya | Sunblok | BPOM,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-Hanasui-Collagen-Water-Sunscreen-SPF-30-SPF-50-30ml-Tabir-Surya-Sunblok-BPOM-i.48382819.16792556877?extraParams=%7B%22display_model_id%22%3A156595823034%2C%22model_selection_logic%22%3A3%7D,5,prod_0006,apakah sunscreen hanasui ini cocok untuk kulit berminyak,semoga cocok d kulit aku tidak menyebabkan irotasi dan beruntusan pertama kali coba produk ini semoga aja bisa langganan pake yang lain sudah lengket dan perih dimata tapi untuk hanasui ini tidak perih n tidak lengket ko
prod_0006_rev_06,"Barang ORI, pesen Sabtu malam Minggu malam dah nyampe, asli cepet banget Lo. Respon cepat sat set kirim. Udah habis 4 tube. Cocok di kulit aku yg usia 38 th berminyak n gampang jerawatan muka bersih ga kusem.",Apakah sunscreen Hanasui ini cocok untuk kulit berminyak?,1,1,❤ BELIA ❤ Hanasui Collagen Water Sunscreen SPF 30 | SPF 50 |30ml | Tabir Surya | Sunblok | BPOM,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-Hanasui-Collagen-Water-Sunscreen-SPF-30-SPF-50-30ml-Tabir-Surya-Sunblok-BPOM-i.48382819.16792556877?extraParams=%7B%22display_model_id%22%3A156595823034%2C%22model_selection_logic%22%3A3%7D,2,prod_0006,apakah sunscreen hanasui ini cocok untuk kulit berminyak,barang original pesen sabtu malam minggu malam dah nyampe asli cepet banget lo respon cepat sat set kirim udah habis 4 tube cocok di kulit aku yang usia 38 th berminyak n gampang jerawatan muka bersih tidak kusem
prod_0006_rev_07,"Gatau udah tube keberapa sesuka itu sama sunscreen hanasui yang ini. Kulitku kering dan acne tapi sejauh ini gada masalah sama sekali. Habis pake ini kayak gapake apa-apa, ringan banget di wajah luvvv😍😍",Apakah sunscreen Hanasui ini cocok untuk kulit berminyak?,0,1,❤ BELIA ❤ Hanasui Collagen Water Sunscreen SPF 30 | SPF 50 |30ml | Tabir Surya | Sunblok | BPOM,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-Hanasui-Collagen-Water-Sunscreen-SPF-30-SPF-50-30ml-Tabir-Surya-Sunblok-BPOM-i.48382819.16792556877?extraParams=%7B%22display_model_id%22%3A156595823034%2C%22model_selection_logic%22%3A3%7D,7,prod_0006,apakah sunscreen hanasui ini cocok untuk kulit berminyak,gatau udah tube keberapa sesuka itu sama sunscreen hanasui yang ini kulitku kering dan acne tapi sejauh ini gada masalah sama sekali habis pake ini kayak gapake apaapa ringan banget di wajah luvvv
prod_0006_rev_08,"Harga paling worth it dari lainnya, original pula. Dan yang lebih uwuh, packingnya full bublewrap dong. Jadi gak kuatir kepencet dan bocor dijalan. Makasih seller, semoga selalu amanah dan berkah.",Apakah sunscreen Hanasui ini cocok untuk kulit berminyak?,0,1,❤ BELIA ❤ Hanasui Collagen Water Sunscreen SPF 30 | SPF 50 |30ml | Tabir Surya | Sunblok | BPOM,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-Hanasui-Collagen-Water-Sunscreen-SPF-30-SPF-50-30ml-Tabir-Surya-Sunblok-BPOM-i.48382819.16792556877?extraParams=%7B%22display_model_id%22%3A156595823034%2C%22model_selection_logic%22%3A3%7D,9,prod_0006,apakah sunscreen hanasui ini cocok untuk kulit berminyak,harga paling worth it dari lainnya original pula dan yang lebih uwuh packingnya full bublewrap dong jadi tidak kuatir kepencet dan bocor dijalan terima kasih seller semoga selalu amanah dan berkah
prod_0006_rev_09,"Alhamdulillah barang aman dan sesuai pesanan, ini memang sunscreen yg biasa ku pake karna nyaman dimuka, ga lengket, cepet nyerep nya, no white case, dan udah spf 50 pa++++",Apakah sunscreen Hanasui ini cocok untuk kulit berminyak?,0,1,❤ BELIA ❤ Hanasui Collagen Water Sunscreen SPF 30 | SPF 50 |30ml | Tabir Surya | Sunblok | BPOM,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-Hanasui-Collagen-Water-Sunscreen-SPF-30-SPF-50-30ml-Tabir-Surya-Sunblok-BPOM-i.48382819.16792556877?extraParams=%7B%22display_model_id%22%3A156595823034%2C%22model_selection_logic%22%3A3%7D,4,prod_0006,apakah sunscreen hanasui ini cocok untuk kulit berminyak,alhamdulillah barang aman dan sesuai pesanan ini memang sunscreen yang biasa ku pake karna nyaman dimuka tidak lengket cepet nyerep nya no white case dan udah spf 50 pa
prod_0006_rev_10,Pesanan sudah sampai. Baru kemaren pesen pdhl. Ga sampe 24jam udh dateng aja wkwk seneng bgt belanja disini responnya cepet pengiriman cepet harga juga worth it!,Apakah sunscreen Hanasui ini cocok untuk kulit berminyak?,0,1,❤ BELIA ❤ Hanasui Collagen Water Sunscreen SPF 30 | SPF 50 |30ml | Tabir Surya | Sunblok | BPOM,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-Hanasui-Collagen-Water-Sunscreen-SPF-30-SPF-50-30ml-Tabir-Surya-Sunblok-BPOM-i.48382819.16792556877?extraParams=%7B%22display_model_id%22%3A156595823034%2C%22model_selection_logic%22%3A3%7D,10,prod_0006,apakah sunscreen hanasui ini cocok untuk kulit berminyak,pesanan sudah sampai baru kemaren pesen pdhl tidak sampe 24jam sudah dateng aja wkwk seneng banget belanja disini responnya cepet pengiriman cepet harga juga worth it
prod_0007_rev_01,"Ini toko tu palugada bgt. Gaperlu cape2 product mendarat dpan pintu. Selalu repurchase cosmetic dan skincare disini, selain harganya yg affordable, pengemasan dan kecepatan jasa kirimnya juara. Ke batam aja cuma 2 hari. Klo toko lain mau 5-7hari. Gamau pindah seller. TERBAIKKK",Apakah pengiriman produknya lebih cepat dibandingkan toko lain?,1,1,❤ BELIA ❤ AMATERASUN UV Sunscreen Serum SPF 50+ PA++ | untuk kulit Kombinasi dan Berminyak,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-AMATERASUN-UV-Sunscreen-Serum-SPF-50-PA-untuk-kulit-Kombinasi-dan-Berminyak-i.48382819.28421013557?extraParams=%7B%22display_model_id%22%3A252280759825%2C%22model_selection_logic%22%3A3%7D,1,prod_0007,apakah pengiriman produknya lebih cepat dibandingkan toko lain,ini toko tu palugada banget gaperlu cape2 product mendarat dpan pintu selalu repurchase cosmetic dan skincare disini selain harganya yang affordable pengemasan dan kecepatan jasa kirimnya juara ke batam aja cuma 2 hari kalau toko lain mau 57hari gamau pindah seller terbaikkk
prod_0007_rev_02,selalu langganan beli skincare di toko ini soalnya packing tebel banget jadi barangnya aman. dan insyaAllah barangnya original,Apakah pengiriman produknya lebih cepat dibandingkan toko lain?,0,1,❤ BELIA ❤ AMATERASUN UV Sunscreen Serum SPF 50+ PA++ | untuk kulit Kombinasi dan Berminyak,https://shopee.co.id/%E2%9D%A4-BELIA-%E2%9D%A4-AMATERASUN-UV-Sunscreen-Serum-SPF-50-PA-untuk-kulit-Kombinasi-dan-Berminyak-i.48382819.28421013557?extraParams=%7B%22display_model_id%22%3A252280759825%2C%22model_selection_logic%22%3A3%7D,7,prod_0007,apakah pengiriman produknya lebih cepat dibandingkan toko lain,selalu langganan beli skincare di toko ini soalnya packing tebel banget jadi barangnya aman dan insyaallah barangnya original
